PREFIX, NUMBER, SAMPLE SIZE, 0.0 - 0.9, 1.0 - 1.9, 2.0 - 2.9, 3.0 - 4.0 
INDO,311,16,0.0,0.0,0.0,1.0
ANTH,233,249,0.0963855421686747,0.10040160642570281,0.26104417670682734,0.5421686746987951
IBUS,340,69,0.0,0.0,0.057971014492753624,0.9420289855072463
JSISA,357,17,0.058823529411764705,0.0,0.17647058823529413,0.7647058823529411
ITAL,306,8,0.0,0.0,0.125,0.875
ITAL,353,9,0.0,0.0,0.0,1.0
ANTH,235,119,0.01680672268907563,0.01680672268907563,0.09243697478991597,0.8739495798319328
JSISA,327,37,0.02702702702702703,0.0,0.24324324324324326,0.7297297297297297
ANTH,236,25,0.08,0.12,0.2,0.6
ANTH,269,601,0.04159733777038269,0.014975041597337771,0.09650582362728785,0.8469217970049917
JSIS,310,30,0.0,0.03333333333333333,0.03333333333333333,0.9333333333333333
ISS,381,77,0.06493506493506493,0.07792207792207792,0.07792207792207792,0.7792207792207793
JSISB,301,9,0.0,0.1111111111111111,0.0,0.8888888888888888
JSISA,360,19,0.0,0.05263157894736842,0.0,0.9473684210526315
JSISB,330,241,0.012448132780082987,0.004149377593360996,0.08713692946058091,0.8962655601659751
JSISA,206,16,0.125,0.0,0.1875,0.6875
JSISB,337,59,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.864406779661017
JSISE,301,12,0.0,0.0,0.0,1.0
JSISE,113,29,0.0,0.034482758620689655,0.1724137931034483,0.7931034482758621
JSISB,385,55,0.01818181818181818,0.0,0.0,0.9818181818181818
ANTH,302,134,0.07462686567164178,0.014925373134328358,0.007462686567164179,0.9029850746268657
LARCH,363,216,0.05555555555555555,0.013888888888888888,0.06018518518518518,0.8703703703703703
LING,210,192,0.057291666666666664,0.026041666666666668,0.026041666666666668,0.890625
LARCH,361,760,0.017105263157894738,0.015789473684210527,0.05921052631578947,0.9078947368421053
ANTH,304,106,0.03773584905660377,0.03773584905660377,0.05660377358490566,0.8679245283018868
JSISB,332,288,0.006944444444444444,0.020833333333333332,0.10069444444444445,0.8715277777777778
ANTH,305,700,0.032857142857142856,0.011428571428571429,0.06285714285714286,0.8928571428571429
ANTH,306,44,0.0,0.022727272727272728,0.06818181818181818,0.9090909090909091
ANTH,307,19,0.0,0.0,0.05263157894736842,0.9473684210526315
LING,212,127,0.047244094488188976,0.07086614173228346,0.11023622047244094,0.7716535433070866
LATIN,102,249,0.020080321285140562,0.008032128514056224,0.04819277108433735,0.9236947791164659
LATIN,301,20,0.0,0.0,0.0,1.0
JEWST,210,37,0.0,0.02702702702702703,0.08108108108108109,0.8918918918918919
ME,333,999,0.009009009009009009,0.03203203203203203,0.16016016016016016,0.7987987987987988
LING,220,27,0.0,0.037037037037037035,0.0,0.9629629629629629
MARBIO,305,114,0.0,0.008771929824561403,0.17543859649122806,0.8157894736842105
MATH,301,745,0.0174496644295302,0.0174496644295302,0.23221476510067113,0.7328859060402685
MATH,381,754,0.017241379310344827,0.010610079575596816,0.08753315649867374,0.8846153846153846
MATH,328,545,0.011009174311926606,0.045871559633027525,0.26605504587155965,0.6770642201834862
MSCI,301,122,0.00819672131147541,0.0,0.00819672131147541,0.9836065573770492
ANTH,308,228,0.03508771929824561,0.0,0.008771929824561403,0.956140350877193
ANTH,311,888,0.016891891891891893,0.013513513513513514,0.010135135135135136,0.9594594594594594
MATH,340,377,0.03713527851458886,0.08222811671087533,0.2864721485411141,0.5941644562334217
MATH,396,258,0.007751937984496124,0.011627906976744186,0.22868217054263565,0.751937984496124
ME,373,933,0.006430868167202572,0.02465166130760986,0.17363344051446947,0.7952840300107181
MSE,333,362,0.0,0.0027624309392265192,0.27900552486187846,0.7182320441988951
MGMT,305,251,0.0,0.00796812749003984,0.199203187250996,0.7928286852589641
MGMT,311,252,0.0,0.003968253968253968,0.03968253968253968,0.9563492063492064
MKTG,370,406,0.0,0.0024630541871921183,0.06896551724137931,0.9285714285714286
ANTH,313,155,0.0,0.012903225806451613,0.06451612903225806,0.9225806451612903
MUHST,210,188,0.031914893617021274,0.010638297872340425,0.12234042553191489,0.8351063829787234
MODHEB,202,20,0.0,0.0,0.0,1.0
MSE,342,312,0.0,0.003205128205128205,0.13141025641025642,0.8653846153846154
MUSEN,325,53,0.0,0.0,0.0,1.0
MUSAP,217,55,0.0,0.0,0.0,1.0
MUSED,301,60,0.0,0.0,0.03333333333333333,0.9666666666666667
MUSEN,369,29,0.0,0.0,0.0,1.0
MUSIC,216,49,0.0,0.0,0.0,1.0
ANTH,315,11,0.0,0.0,0.0,1.0
ANTH,316,59,0.0,0.01694915254237288,0.01694915254237288,0.9661016949152542
MUSIC,305,246,0.016260162601626018,0.0,0.024390243902439025,0.959349593495935
MUSIC,306,316,0.015822784810126583,0.006329113924050633,0.02531645569620253,0.9525316455696202
MUSIC,350,28,0.0,0.0,0.0,1.0
MUSIC,250,123,0.12195121951219512,0.008130081300813009,0.07317073170731707,0.7967479674796748
ANTH,321,96,0.010416666666666666,0.020833333333333332,0.08333333333333333,0.8854166666666666
ANTH,322,401,0.06234413965087282,0.057356608478802994,0.11970074812967581,0.7605985037406484
ANTH,323,162,0.08641975308641975,0.012345679012345678,0.12345679012345678,0.7777777777777778
ANTH,328,42,0.047619047619047616,0.0,0.023809523809523808,0.9285714285714286
ANTH,330,31,0.03225806451612903,0.0,0.0,0.967741935483871
MUSIC,301,187,0.016042780748663103,0.026737967914438502,0.29411764705882354,0.6631016042780749
ANTH,339,8,0.0,0.0,0.125,0.875
MUSICP,320,421,0.0,0.0023752969121140144,0.0023752969121140144,0.995249406175772
ANTH,345,161,0.062111801242236024,0.055900621118012424,0.18633540372670807,0.6956521739130435
ANTH,349,9,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666
ANTH,352,31,0.06451612903225806,0.0,0.03225806451612903,0.9032258064516129
ANTH,353,13,0.0,0.0,0.23076923076923078,0.7692307692307693
MUSIC,382,37,0.0,0.0,0.0,1.0
NEARE,308,75,0.0,0.0,0.0,1.0
MUSIC,352,20,0.0,0.0,0.0,1.0
NSCI,202,85,0.0,0.011764705882352941,0.1411764705882353,0.8470588235294118
NSCI,321,82,0.012195121951219513,0.012195121951219513,0.07317073170731707,0.9024390243902439
NURS,309,404,0.0,0.0,0.019801980198019802,0.9801980198019802
NORW,312,33,0.0,0.0,0.0,1.0
OCEAN,310,178,0.011235955056179775,0.02247191011235955,0.3707865168539326,0.5955056179775281
OCEAN,220,153,0.05228758169934641,0.026143790849673203,0.26143790849673204,0.6601307189542484
NUTR,341,49,0.0,0.02040816326530612,0.02040816326530612,0.9591836734693877
OCEAN,320,219,0.0182648401826484,0.0136986301369863,0.2420091324200913,0.726027397260274
PHIL,267,27,0.0,0.037037037037037035,0.037037037037037035,0.9259259259259259
OCEAN,355,8,0.0,0.0,0.0,1.0
ANTH,356,125,0.008,0.0,0.032,0.96
PHIL,332,91,0.03296703296703297,0.02197802197802198,0.12087912087912088,0.8241758241758241
PHIL,335,235,0.03829787234042553,0.01276595744680851,0.1148936170212766,0.8340425531914893
ANTH,357,29,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.8620689655172413
NEARE,345,10,0.0,0.0,0.0,1.0
PHG,302,94,0.010638297872340425,0.0,0.02127659574468085,0.9680851063829787
PHIL,346,23,0.0,0.043478260869565216,0.13043478260869565,0.8260869565217391
PHYS,227,1454,0.04264099037138927,0.04401650618982118,0.2551581843191197,0.6581843191196699
OCEAN,351,125,0.032,0.008,0.064,0.896
PHYS,324,827,0.02176541717049577,0.045949214026602174,0.2418379685610641,0.6904474002418379
PHYS,225,1504,0.031914893617021274,0.04188829787234043,0.2839095744680851,0.6422872340425532
PHIL,342,38,0.07894736842105263,0.0,0.05263157894736842,0.868421052631579
POLS,281,17,0.17647058823529413,0.0,0.35294117647058826,0.47058823529411764
POLS,315,12,0.0,0.0,0.08333333333333333,0.9166666666666666
PHYS,328,429,0.023310023310023312,0.02564102564102564,0.2867132867132867,0.6643356643356644
PHYS,226,835,0.032335329341317366,0.04790419161676647,0.2934131736526946,0.6263473053892216
PORT,105,117,0.0,0.0,0.03418803418803419,0.9658119658119658
PORT,365,57,0.0,0.017543859649122806,0.017543859649122806,0.9649122807017544
POLS,337,107,0.056074766355140186,0.009345794392523364,0.2336448598130841,0.7009345794392523
PSYCH,210,14421,0.00575549545801262,0.014631440260730879,0.07787254698009846,0.901740517301158
PSYCH,302,562,0.04092526690391459,0.033807829181494664,0.199288256227758,0.7259786476868327
PSYCH,303,567,0.047619047619047616,0.10582010582010581,0.23633156966490299,0.6102292768959435
ANTH,359,47,0.0,0.0,0.0851063829787234,0.9148936170212766
ANTH,360,198,0.045454545454545456,0.045454545454545456,0.10101010101010101,0.8080808080808081
ANTH,363,188,0.010638297872340425,0.0,0.005319148936170213,0.9840425531914894
PRSAN,201,25,0.04,0.0,0.2,0.76
PSYCH,330,513,0.003898635477582846,0.011695906432748537,0.11306042884990253,0.8713450292397661
ANTH,369,586,0.020477815699658702,0.008532423208191127,0.06655290102389079,0.9044368600682594
RELIG,120,416,0.0,0.0,0.0,1.0
PSYCH,331,543,0.0055248618784530384,0.003683241252302026,0.09208103130755065,0.8987108655616943
PSYCH,334,501,0.001996007984031936,0.0,0.015968063872255488,0.9820359281437125
RE,363,287,0.006968641114982578,0.003484320557491289,0.0627177700348432,0.926829268292683
RUSS,113,29,0.034482758620689655,0.0,0.0,0.9655172413793104
SCAND,232,388,0.01288659793814433,0.010309278350515464,0.05670103092783505,0.9201030927835051
ANTH,374,21,0.09523809523809523,0.0,0.0,0.9047619047619048
QSCI,292,965,0.05906735751295337,0.10984455958549223,0.20621761658031088,0.6248704663212435
RELIG,211,8,0.0,0.0,0.0,1.0
SCAND,271,57,0.03508771929824561,0.0,0.08771929824561403,0.8771929824561403
PUBPOL,321,47,0.0,0.0,0.0,1.0
POLS,330,9,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666
SCAND,375,593,0.02866779089376054,0.011804384485666104,0.0893760539629005,0.8701517706576728
SLAVIC,210,23,0.043478260869565216,0.0,0.0,0.9565217391304348
SCAND,345,54,0.0,0.0,0.018518518518518517,0.9814814814814815
SOC,240,320,0.040625,0.03125,0.1375,0.790625
ANTH,376,313,0.025559105431309903,0.022364217252396165,0.134185303514377,0.8178913738019169
SOC,275,572,0.02097902097902098,0.057692307692307696,0.18706293706293706,0.7342657342657343
SLAVIC,351,12,0.0,0.0,0.16666666666666666,0.8333333333333334
ANTH,377,1054,0.013282732447817837,0.0018975332068311196,0.023719165085388995,0.961100569259962
SCAND,327,32,0.0625,0.0,0.03125,0.90625
SOC,368,33,0.0,0.0,0.09090909090909091,0.9090909090909091
SOCWF,311,258,0.003875968992248062,0.0,0.011627906976744186,0.9844961240310077
SOC,337,71,0.014084507042253521,0.014084507042253521,0.09859154929577464,0.8732394366197183
SOCWF,390,286,0.006993006993006993,0.0,0.013986013986013986,0.9790209790209791
SPAN,332,48,0.0,0.0,0.041666666666666664,0.9583333333333334
ANTH,378,209,0.06220095693779904,0.023923444976076555,0.09090909090909091,0.8229665071770335
STAT,340,221,0.013574660633484163,0.02262443438914027,0.1583710407239819,0.8054298642533937
ANTH,380,102,0.00980392156862745,0.0784313725490196,0.058823529411764705,0.8529411764705882
STAT,341,237,0.0,0.016877637130801686,0.12236286919831224,0.8607594936708861
ANTH,399,59,0.0,0.01694915254237288,0.0,0.9830508474576272
SWA,103,158,0.0,0.0379746835443038,0.056962025316455694,0.9050632911392406
SPHSC,306,203,0.0,0.0,0.024630541871921183,0.9753694581280788
SWED,103,81,0.0,0.0,0.024691358024691357,0.9753086419753086
ANTH,401,35,0.02857142857142857,0.0,0.05714285714285714,0.9142857142857143
ANTH,402,25,0.16,0.0,0.0,0.84
ANTH,406,12,0.08333333333333333,0.0,0.0,0.9166666666666666
ANTH,407,22,0.045454545454545456,0.0,0.09090909090909091,0.8636363636363636
ANTH,408,44,0.06818181818181818,0.022727272727272728,0.09090909090909091,0.8181818181818182
ANTH,409,65,0.07692307692307693,0.03076923076923077,0.03076923076923077,0.8615384615384616
ANTH,410,42,0.023809523809523808,0.0,0.047619047619047616,0.9285714285714286
ANTH,412,20,0.0,0.0,0.15,0.85
ANTH,413,43,0.046511627906976744,0.0,0.11627906976744186,0.8372093023255814
ANTH,416,35,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.8285714285714286
ANTH,417,31,0.03225806451612903,0.0,0.06451612903225806,0.9032258064516129
ANTH,422,28,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.7857142857142857
TAGLG,103,219,0.0,0.0,0.0,1.0
ANTH,425,74,0.04054054054054054,0.02702702702702703,0.12162162162162163,0.8108108108108109
ANTH,427,19,0.0,0.0,0.0,1.0
ANTH,429,31,0.0967741935483871,0.0,0.03225806451612903,0.8709677419354839
ANTH,432,28,0.14285714285714285,0.10714285714285714,0.17857142857142858,0.5714285714285714
ANTH,437,18,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.7222222222222222
ANTH,439,13,0.0,0.07692307692307693,0.0,0.9230769230769231
ANTH,443,66,0.030303030303030304,0.0,0.015151515151515152,0.9545454545454546
ANTH,444,40,0.0,0.05,0.0,0.95
ANTH,448,52,0.07692307692307693,0.0,0.11538461538461539,0.8076923076923077
ANTH,449,74,0.02702702702702703,0.0,0.05405405405405406,0.918918918918919
ANTH,450,9,0.0,0.0,0.0,1.0
ANTH,452,58,0.034482758620689655,0.0,0.06896551724137931,0.896551724137931
ANTH,453,171,0.023391812865497075,0.0,0.06432748538011696,0.9122807017543859
ANTH,456,42,0.023809523809523808,0.0,0.0,0.9761904761904762
ANTH,458,27,0.0,0.0,0.07407407407407407,0.9259259259259259
ANTH,459,20,0.05,0.0,0.0,0.95
ANTH,460,173,0.08092485549132948,0.023121387283236993,0.046242774566473986,0.8497109826589595
TKISH,202,8,0.0,0.0,0.0,1.0
ANTH,461,56,0.03571428571428571,0.0,0.14285714285714285,0.8214285714285714
ANTH,464,28,0.03571428571428571,0.0,0.03571428571428571,0.9285714285714286
ANTH,466,72,0.0,0.0,0.0,1.0
ANTH,467,81,0.012345679012345678,0.0,0.08641975308641975,0.9012345679012346
ANTH,468,114,0.03508771929824561,0.0,0.043859649122807015,0.9210526315789473
ANTH,469,346,0.028901734104046242,0.031791907514450865,0.07514450867052024,0.8641618497109826
ANTH,472,26,0.0,0.0,0.0,1.0
ANTH,473,13,0.0,0.0,0.0,1.0
ANTH,474,29,0.0,0.0,0.0,1.0
ANTH,477,195,0.05128205128205128,0.005128205128205128,0.02564102564102564,0.9179487179487179
ANTH,478,156,0.02564102564102564,0.01282051282051282,0.019230769230769232,0.9423076923076923
ANTH,479,686,0.02478134110787172,0.014577259475218658,0.05830903790087463,0.902332361516035
VIET,123,63,0.015873015873015872,0.0,0.15873015873015872,0.8253968253968254
VIET,313,29,0.0,0.0,0.0,1.0
ANTH,483,172,0.005813953488372093,0.0,0.01744186046511628,0.9767441860465116
ANTH,488,59,0.03389830508474576,0.0,0.05084745762711865,0.9152542372881356
ANTH,489,106,0.0,0.009433962264150943,0.0,0.9905660377358491
ANTH,490,57,0.05263157894736842,0.0,0.07017543859649122,0.8771929824561403
ANTH,492,22,0.0,0.0,0.13636363636363635,0.8636363636363636
ANTH,494,10,0.0,0.0,0.0,1.0
ANTH,497,22,0.0,0.0,0.09090909090909091,0.9090909090909091
ANTH,499,182,0.0,0.005494505494505495,0.01098901098901099,0.9835164835164835
ARAB,101,331,0.03927492447129909,0.04229607250755287,0.14803625377643503,0.770392749244713
ARAB,102,248,0.012096774193548387,0.028225806451612902,0.17338709677419356,0.7862903225806451
ARAB,103,225,0.017777777777777778,0.03111111111111111,0.16444444444444445,0.7866666666666666
ARAB,105,80,0.05,0.0375,0.3125,0.6
ARAB,201,88,0.03409090909090909,0.022727272727272728,0.22727272727272727,0.7159090909090909
ARAB,202,68,0.014705882352941176,0.014705882352941176,0.22058823529411764,0.75
ARAB,205,27,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.8518518518518519
ARAB,401,36,0.027777777777777776,0.0,0.08333333333333333,0.8888888888888888
ARAB,402,46,0.0,0.0,0.15217391304347827,0.8478260869565217
ARAB,403,26,0.0,0.0,0.07692307692307693,0.9230769230769231
ARAB,406,9,0.0,0.0,0.0,1.0
ARAB,411,30,0.0,0.0,0.03333333333333333,0.9666666666666667
ARAB,496,12,0.0,0.0,0.08333333333333333,0.9166666666666666
ARCH,150,12080,0.016804635761589404,0.016887417218543047,0.07905629139072848,0.8872516556291391
ARCH,151,5818,0.018906840838776213,0.015641113784805774,0.07562736335510485,0.8898246820213132
ARCH,200,903,0.021040974529346623,0.014396456256921373,0.08970099667774087,0.8748615725359912
ARCH,201,605,0.02975206611570248,0.01487603305785124,0.12892561983471074,0.8264462809917356
ARCH,231,874,0.043478260869565216,0.020594965675057208,0.06636155606407322,0.8695652173913043
ARCH,251,522,0.0210727969348659,0.032567049808429116,0.15708812260536398,0.789272030651341
ARCH,301,267,0.0,0.003745318352059925,0.026217228464419477,0.9700374531835206
ARCH,302,345,0.0,0.0,0.020289855072463767,0.9797101449275363
ARCH,310,50,0.0,0.0,0.0,1.0
ARCH,311,77,0.0,0.0,0.09090909090909091,0.9090909090909091
ARCH,312,25,0.0,0.0,0.04,0.96
ARCH,320,776,0.003865979381443299,0.006443298969072165,0.05670103092783505,0.9329896907216495
ARCH,323,70,0.0,0.0,0.05714285714285714,0.9428571428571428
ARCH,324,74,0.0,0.0,0.08108108108108109,0.918918918918919
ARCH,331,119,0.008403361344537815,0.0,0.05042016806722689,0.9411764705882353
ARCH,332,170,0.0,0.0,0.0,1.0
ARCH,350,1136,0.022887323943661973,0.04665492957746479,0.17341549295774647,0.7570422535211268
ARCH,351,935,0.06524064171122995,0.0748663101604278,0.19786096256684493,0.6620320855614973
ARCH,352,804,0.026119402985074626,0.01616915422885572,0.27487562189054726,0.6828358208955224
ARCH,360,37,0.0,0.0,0.0,1.0
ARCH,361,67,0.0,0.0,0.13432835820895522,0.8656716417910447
ARCH,362,429,0.002331002331002331,0.0,0.016317016317016316,0.9813519813519813
ARCH,380,428,0.0397196261682243,0.02102803738317757,0.07710280373831775,0.8621495327102804
ARCH,400,234,0.0,0.0,0.029914529914529916,0.9700854700854701
ARCH,401,197,0.0,0.0,0.050761421319796954,0.949238578680203
ARCH,402,314,0.0,0.0,0.0031847133757961785,0.9968152866242038
ARCH,404,96,0.0,0.0,0.0,1.0
ARCH,410,468,0.010683760683760684,0.004273504273504274,0.04487179487179487,0.9401709401709402
ARCH,413,93,0.0,0.0,0.010752688172043012,0.989247311827957
ARCH,425,44,0.0,0.045454545454545456,0.09090909090909091,0.8636363636363636
ARCH,430,97,0.010309278350515464,0.0,0.010309278350515464,0.979381443298969
ARCH,431,388,0.0,0.0,0.023195876288659795,0.9768041237113402
ARCH,434,98,0.0,0.0,0.0,1.0
ARCH,435,125,0.008,0.0,0.032,0.96
ARCH,436,120,0.0,0.0,0.0,1.0
ARCH,439,99,0.0,0.020202020202020204,0.10101010101010101,0.8787878787878788
ARCH,441,51,0.0,0.0,0.0,1.0
ARCH,442,35,0.0,0.0,0.0,1.0
ARCH,452,109,0.027522935779816515,0.0,0.03669724770642202,0.9357798165137615
ARCH,455,22,0.0,0.045454545454545456,0.18181818181818182,0.7727272727272727
ARCH,457,55,0.01818181818181818,0.01818181818181818,0.12727272727272726,0.8363636363636363
ARCH,458,11,0.0,0.0,0.09090909090909091,0.9090909090909091
ARCH,460,102,0.0,0.0,0.0,1.0
ARCH,468,65,0.0,0.03076923076923077,0.1076923076923077,0.8615384615384616
ARCH,469,41,0.0,0.0,0.024390243902439025,0.975609756097561
ARCH,475,30,0.0,0.0,0.03333333333333333,0.9666666666666667
ARCH,478,46,0.0,0.0,0.0,1.0
ARCH,481,189,0.026455026455026454,0.026455026455026454,0.05291005291005291,0.8941798941798942
ARCH,482,35,0.0,0.02857142857142857,0.14285714285714285,0.8285714285714286
ARCH,486,41,0.0,0.0,0.04878048780487805,0.9512195121951219
ARCH,487,358,0.0,0.00558659217877095,0.06983240223463687,0.9245810055865922
ARCH,498,421,0.014251781472684086,0.009501187648456057,0.028503562945368172,0.9477434679334917
ARCH,499,35,0.02857142857142857,0.0,0.02857142857142857,0.9428571428571428
ARCHY,101,141,0.04964539007092199,0.05673758865248227,0.2127659574468085,0.6808510638297872
ARCHY,105,233,0.055793991416309016,0.06866952789699571,0.20600858369098712,0.6695278969957081
ARCHY,109,379,0.018469656992084433,0.023746701846965697,0.0395778364116095,0.9182058047493403
ARCHY,205,1177,0.038232795242141036,0.04248088360237893,0.13254035683942225,0.7867459643160578
ARCHY,208,138,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.7608695652173914
ARCHY,212,103,0.038834951456310676,0.019417475728155338,0.038834951456310676,0.9029126213592233
ARCHY,235,94,0.10638297872340426,0.06382978723404255,0.10638297872340426,0.723404255319149
ARCHY,236,39,0.07692307692307693,0.1794871794871795,0.28205128205128205,0.46153846153846156
ARCHY,269,239,0.029288702928870293,0.012552301255230125,0.1087866108786611,0.8493723849372385
ARCHY,270,9,0.0,0.0,0.0,1.0
ARCHY,299,51,0.0,0.0,0.0,1.0
ARCHY,313,9,0.1111111111111111,0.0,0.0,0.8888888888888888
ARCHY,319,18,0.05555555555555555,0.0,0.1111111111111111,0.8333333333333334
